""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0V00210	1391.24979984585	-2.35681925441264	0.116842926638886	-20.1708338040575	1.76635524727748e-90	3.20098897911624e-87	S_cerevisiae	SPGP0V00210	P32190	P32190	GLPK_YEAST	GUT1 YHL032C	GUT1		YHL032C		Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	709	2.7.1.30	glycerol-3-phosphate biosynthetic process [GO:0046167]; glycerol catabolic process [GO:0019563]; glycerol metabolic process [GO:0006071]; phosphorylation [GO:0016310]; triglyceride metabolic process [GO:0006641]	ATP binding [GO:0005524]; glycerol kinase activity [GO:0004370]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]		CATALYTIC ACTIVITY: Reaction=ATP + glycerol = ADP + H(+) + sn-glycerol 3-phosphate; Xref=Rhea:RHEA:21644, ChEBI:CHEBI:15378, ChEBI:CHEBI:17754, ChEBI:CHEBI:30616, ChEBI:CHEBI:57597, ChEBI:CHEBI:456216; EC=2.7.1.30;					PATHWAY: Polyol metabolism; glycerol degradation via glycerol kinase pathway; sn-glycerol 3-phosphate from glycerol: step 1/1.									
SPGP0V00270	72.6540366643694	-1.04906256930544	0.302436890526648	-3.4686990977809	0.000522984851340873	0.0018909679720669	S_cerevisiae	SPGP0V00270	P38740	P38740	YHC6_YEAST	YHL026C			YHL026C		Uncharacterized protein YHL026C	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	315				cell periphery [GO:0071944]; integral component of membrane [GO:0016021]											SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.		"TRANSMEM 18..38;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 202..222;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 244..264;  /note=""Helical"";  /evidence=""ECO:0000255"""			
SPGP0V00370	156.998092988012	2.69068689534994	0.247265361981314	10.8817784819908	1.4078887952609e-27	8.85894470406875e-26	S_cerevisiae	SPGP0V00370	P33413	P33413	DUR3_YEAST	DUR3 YHL016C	DUR3		YHL016C		Urea active transporter	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	735		putrescine transport [GO:0015847]; spermidine transport [GO:0015848]; urea transport [GO:0015840]	putrescine transmembrane transporter activity [GO:0015489]; spermidine transmembrane transporter activity [GO:0015606]; urea transmembrane transporter activity [GO:0015204]	cell periphery [GO:0071944]; endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	FUNCTION: Required for active transport of urea.										SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.		"TRANSMEM 15..35;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 86..106;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 131..151;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 167..187;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 190..210;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 254..274;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 296..316;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 344..364;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 404..424;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 426..446;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 455..475;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 497..517;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 619..639;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 651..671;  /note=""Helical"";  /evidence=""ECO:0000255"""	SUBUNIT: May polymerize.		
SPGP0V00380	8.25179006254922	1.74589813601268	0.573227920255997	3.04573115565094	0.00232115279459891	0.00722002541240595	S_cerevisiae	SPGP0V00380	P38701	P38701	RS20_YEAST	RPS20 URP2 YHL015W	RPS20	URP2	YHL015W		40S ribosomal protein S20 (Small ribosomal subunit protein uS10)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	121		cytoplasmic translation [GO:0002181]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]	mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]	cytosolic small ribosomal subunit [GO:0022627]; small ribosomal subunit [GO:0015935]	FUNCTION: Component of the ribosome, a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell. The small ribosomal subunit (SSU) binds messenger RNAs (mRNAs) and translates the encoded message by selecting cognate aminoacyl-transfer RNA (tRNA) molecules. The large subunit (LSU) contains the ribosomal catalytic site termed the peptidyl transferase center (PTC), which catalyzes the formation of peptide bonds, thereby polymerizing the amino acids delivered by tRNAs into a polypeptide chain. The nascent polypeptides leave the ribosome through a tunnel in the LSU and interact with protein factors that function in enzymatic processing, targeting, and the membrane insertion of nascent chains at the exit of the ribosomal tunnel. {ECO:0000305|PubMed:22096102}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22096102}.			SUBUNIT: Component of the small ribosomal subunit (SSU). Mature yeast ribosomes consist of a small (40S) and a large (60S) subunit. The 40S small subunit contains 1 molecule of ribosomal RNA (18S rRNA) and 33 different proteins (encoded by 57 genes). The large 60S subunit contains 3 rRNA molecules (25S, 5.8S and 5S rRNA) and 46 different proteins (encoded by 81 genes) (PubMed:9559554, PubMed:22096102). {ECO:0000269|PubMed:22096102, ECO:0000305|PubMed:9559554}.		
SPGP0V00390	117.317575028553	-1.29064375853461	0.432224984264249	-2.98604616929212	0.00282609971844276	0.00858153135013735	S_cerevisiae	SPGP0V00390	P38746	P38746	YLF2_YEAST	YLF2 YHL014C	YLF2		YHL014C		Obg-like ATPase homolog (OLA1 homolog)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	405			ATPase activity [GO:0016887]; ATP binding [GO:0005524]; GTP binding [GO:0005525]	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]	FUNCTION: Hydrolyzes ATP, and can also hydrolyze GTP with lower efficiency. Has lower affinity for GTP (By similarity). {ECO:0000250}.										SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:16823961}.					
SPGP0V00590	200.586957672903	1.25960245727501	0.213149130946711	5.90948905904719	3.43170468809231e-09	3.25584791372816e-08	S_cerevisiae	SPGP0V00590	P38704	P38704	STP2_YEAST	STP2 YHR006W	STP2		YHR006W		Transcription factor STP2	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	541		positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription, DNA-templated [GO:0006355]	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]	FUNCTION: Transcription factor involved in the regulation of gene expression in response to extracellular amino acid levels. Synthesized as latent cytoplasmic precursor, which, upon a signal initiated by the plasma membrane SPS (SSY1-PTR3-SSY5) amino acid sensor system, becomes proteolytically activated and relocates to the nucleus, where it induces the expression of SPS-sensor-regulated genes, including the amino-acid permeases BAP2 and BAP3. Binding to promoters is facilitated by DAL81 (By similarity). Involved in the repression of genes subject to nitrogen catabolite repression and genes involved in stress response. Negatively regulated by inner nuclear membrane proteins ASI1, ASI2 and ASI3, which prevent unprocessed precursor forms that escape cytoplasmic anchoring from inducing SPS-sensor-regulated genes. {ECO:0000250, ECO:0000269|PubMed:10648791, ECO:0000269|PubMed:15197729, ECO:0000269|PubMed:16735580, ECO:0000269|PubMed:17085444}.										SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Nucleus {ECO:0000269|PubMed:12502738, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15197729, ECO:0000269|PubMed:16735580}. Note=Localizes to the cytoplasm in its unprocessed form and is targeted to the nucleus after proteolytic processing upon induction by amino acids.			SUBUNIT: Interacts (via Region II) with SSY5; protease component of the SPS-sensor.		
SPGP0V00620	6537.85508268624	-1.86270409523394	0.103989096725804	-17.912494231443	9.42173586189759e-72	7.11419572038784e-69	S_cerevisiae	SPGP0V00620	P38758	P38758	TDA3_YEAST	TDA3 BTN3 YHR009C	TDA3	BTN3	YHR009C		Putative oxidoreductase TDA3 (EC 1.-.-.-) (Batten disease protein 3) (Topoisomerase I damage affected protein 3)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	523	1.-.-.-	retrograde transport, endosome to Golgi [GO:0042147]	oxidoreductase activity [GO:0016491]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; late endosome [GO:0005770]	FUNCTION: Putative oxidoreductase that negatively regulates the retrieval of cargo from late endosomes to the Golgi. Regulates YIF1 and KEX2 localization. Required for fast DNA replication. {ECO:0000269|PubMed:20219942, ECO:0000269|PubMed:21441304}.										SUBCELLULAR LOCATION: Cytoplasm. Late endosome. Note=The recruitment from the cytoplasm to endosomal structures is facilitated by BTN2.			SUBUNIT: Interacts with BTN2. {ECO:0000269|PubMed:21441304}.		
SPGP0V00680	647.845263610202	-1.86175352796294	0.160984428540709	-11.5648050239353	6.21322699681714e-31	4.85328015673794e-29	S_cerevisiae	SPGP0V00680	P0C2J3	P0C2J3	YL21B_YEAST	TY2B-LR1 YLRWTy2-1 POL YLR410W-B L9931.7b	TY2B-LR1	YLRWTy2-1 POL	YLR410W-B	L9931.7b	Transposon Ty2-LR1 Gag-Pol polyprotein (TY2A-TY2B) (Transposon Ty2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA); Ty2 protease (PR) (EC 3.4.23.-); Integrase (IN); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4)]	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1770	3.4.23.-; 2.7.7.49; 2.7.7.7; 3.1.26.4	DNA integration [GO:0015074]; DNA recombination [GO:0006310]; transposition, RNA-mediated [GO:0032197]	aspartic-type endopeptidase activity [GO:0004190]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; metal ion binding [GO:0046872]; peptidase activity [GO:0008233]; ribonuclease activity [GO:0004540]; RNA binding [GO:0003723]; RNA-directed DNA polymerase activity [GO:0003964]; RNA-DNA hybrid ribonuclease activity [GO:0004523]	cytoplasm [GO:0005737]; nucleus [GO:0005634]; retrotransposon nucleocapsid [GO:0000943]	FUNCTION: Capsid protein (CA) is the structural component of the virus-like particle (VLP), forming the shell that encapsulates the retrotransposons dimeric RNA genome. The particles are assembled from trimer-clustered units and there are holes in the capsid shells that allow for the diffusion of macromolecules. CA has also nucleocapsid-like chaperone activity, promoting primer tRNA(i)-Met annealing to the multipartite primer-binding site (PBS), dimerization of Ty2 RNA and initiation of reverse transcription (By similarity). {ECO:0000250}.; FUNCTION: The aspartyl protease (PR) mediates the proteolytic cleavages of the Gag and Gag-Pol polyproteins after assembly of the VLP. {ECO:0000250}.; FUNCTION: Reverse transcriptase/ribonuclease H (RT) is a multifunctional enzyme that catalyzes the conversion of the retro-elements RNA genome into dsDNA within the VLP. The enzyme displays a DNA polymerase activity that can copy either DNA or RNA templates, and a ribonuclease H (RNase H) activity that cleaves the RNA strand of RNA-DNA heteroduplexes during plus-strand synthesis and hydrolyzes RNA primers. The conversion leads to a linear dsDNA copy of the retrotransposon that includes long terminal repeats (LTRs) at both ends (By similarity). {ECO:0000250}.; FUNCTION: Integrase (IN) targets the VLP to the nucleus, where a subparticle preintegration complex (PIC) containing at least integrase and the newly synthesized dsDNA copy of the retrotransposon must transit the nuclear membrane. Once in the nucleus, integrase performs the integration of the dsDNA into the host genome (By similarity). {ECO:0000250}.	CATALYTIC ACTIVITY: Reaction=a 2'-deoxyribonucleoside 5'-triphosphate + DNA(n) = diphosphate + DNA(n+1); Xref=Rhea:RHEA:22508, Rhea:RHEA-COMP:11130, Rhea:RHEA-COMP:11131, ChEBI:CHEBI:33019, ChEBI:CHEBI:61560, ChEBI:CHEBI:83828; EC=2.7.7.49; CATALYTIC ACTIVITY: Reaction=a 2'-deoxyribonucleoside 5'-triphosphate + DNA(n) = diphosphate + DNA(n+1); Xref=Rhea:RHEA:22508, Rhea:RHEA-COMP:11130, Rhea:RHEA-COMP:11131, ChEBI:CHEBI:33019, ChEBI:CHEBI:61560, ChEBI:CHEBI:83828; EC=2.7.7.7; CATALYTIC ACTIVITY: Reaction=Endonucleolytic cleavage to 5'-phosphomonoester.; EC=3.1.26.4;									SUBCELLULAR LOCATION: Cytoplasm. Nucleus {ECO:0000250}.			SUBUNIT: The capsid protein forms a homotrimer, from which the VLPs are assembled. The protease is a homodimer, whose active site consists of two apposed aspartic acid residues (By similarity). {ECO:0000250}.		
SPGP0V00710	4345.65475693496	1.34576860175669	0.206035214963709	6.53174071235221	6.50096326761483e-11	8.12485905763559e-10	S_cerevisiae	SPGP0V00710	P38707	P38707	SYNC_YEAST	DED81 YHR019C	DED81		YHR019C		Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	554	6.1.1.22	asparaginyl-tRNA aminoacylation [GO:0006421]	asparagine-tRNA ligase activity [GO:0004816]; ATP binding [GO:0005524]; nucleic acid binding [GO:0003676]	cytosol [GO:0005829]		CATALYTIC ACTIVITY: Reaction=ATP + L-asparagine + tRNA(Asn) = AMP + diphosphate + H(+) + L-asparaginyl-tRNA(Asn); Xref=Rhea:RHEA:11180, Rhea:RHEA-COMP:9659, Rhea:RHEA-COMP:9674, ChEBI:CHEBI:15378, ChEBI:CHEBI:30616, ChEBI:CHEBI:33019, ChEBI:CHEBI:58048, ChEBI:CHEBI:78442, ChEBI:CHEBI:78515, ChEBI:CHEBI:456215; EC=6.1.1.22;									SUBCELLULAR LOCATION: Cytoplasm.					
SPGP0V00810	339.603744159753	1.2392345824573	0.135162558521885	9.16847532341326	4.79756318937745e-20	1.56934007433029e-18	S_cerevisiae	SPGP0V00810	P38765	P38765	YHI9_YEAST	YHI9 YHR029C	YHI9		YHR029C		Uncharacterized isomerase YHI9 (EC 5.1.-.-)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	294	5.1.-.-	biosynthetic process [GO:0009058]; endoplasmic reticulum unfolded protein response [GO:0030968]	isomerase activity [GO:0016853]																	
SPGP0V00820	478.207332758715	1.16179446061544	0.121466797623981	9.56470807942067	1.12518563325796e-21	4.21293678634313e-20	S_cerevisiae	SPGP0V00820	Q00772	Q00772	SLT2_YEAST	SLT2 MPK1 YHR030C	SLT2	MPK1	YHR030C		Mitogen-activated protein kinase SLT2/MPK1 (MAP kinase MPK1) (EC 2.7.11.24)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	484	2.7.11.24	autophagy of peroxisome [GO:0030242]; cellular response to organic substance [GO:0071310]; cell wall integrity MAPK cascade [GO:0000196]; endoplasmic reticulum unfolded protein response [GO:0030968]; fungal-type cell wall biogenesis [GO:0009272]; intracellular signal transduction [GO:0035556]; IRE1-mediated unfolded protein response [GO:0036498]; positive regulation of division septum assembly [GO:0010973]; protein phosphorylation [GO:0006468]; regulation of cell size [GO:0008361]; regulation of flocculation [GO:0060256]; regulation of fungal-type cell wall organization [GO:0060237]; regulation of gene expression [GO:0010468]; regulation of proteasome assembly [GO:0090364]; regulation of protein import into nucleus [GO:0042306]; response to acidic pH [GO:0010447]; response to endoplasmic reticulum stress [GO:0034976]; signal transduction [GO:0007165]	ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; mating projection tip [GO:0043332]; mitochondrion [GO:0005739]; nucleus [GO:0005634]	FUNCTION: Serine/threonine protein kinase involved in a signal transduction pathway that plays a role in yeast cell morphogenesis and cell growth. This pathway seems to start by SMP3; then involve the kinase PKC1 that may act the BCK1 kinase that then phosphorylates MKK1 and MKK2 which themselves phosphorylate the SLT2/MPK1 kinase which itself then phosphorylates and activates the transcription factor RLM1. Directly phosphorylates BCY1 upon TOR complex 1 (TORC1) inhibition. {ECO:0000269|PubMed:20702584, ECO:0000269|PubMed:9111331}.	CATALYTIC ACTIVITY: Reaction=ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]; Xref=Rhea:RHEA:17989, Rhea:RHEA-COMP:9863, Rhea:RHEA-COMP:11604, ChEBI:CHEBI:15378, ChEBI:CHEBI:29999, ChEBI:CHEBI:30616, ChEBI:CHEBI:83421, ChEBI:CHEBI:456216; EC=2.7.11.24; CATALYTIC ACTIVITY: Reaction=ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]; Xref=Rhea:RHEA:46608, Rhea:RHEA-COMP:11060, Rhea:RHEA-COMP:11605, ChEBI:CHEBI:15378, ChEBI:CHEBI:30013, ChEBI:CHEBI:30616, ChEBI:CHEBI:61977, ChEBI:CHEBI:456216; EC=2.7.11.24;		COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250}; 										SUBUNIT: Interacts with RLM1. {ECO:0000269|PubMed:9111331}.	Q02336; Q06697; P89105; Q03330; P02829; P38692; P38439; P32490; P32491; P38351; P53064; P53599; P13574	
SPGP0V00860	10.0075581338257	2.28915224814643	0.539206511214523	4.24540913460092	2.18194919085633e-05	0.000107216060837035	S_cerevisiae	SPGP0V00860	P38768	P38768	PIH1_YEAST	PIH1 NOP17 YHR034C	PIH1	NOP17	YHR034C		Protein interacting with Hsp90 1 (Nucleolar protein 17)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	344		box C/D snoRNP assembly [GO:0000492]; mRNA processing [GO:0006397]; protein folding [GO:0006457]; regulation of cell size [GO:0008361]; RNA splicing [GO:0008380]; rRNA processing [GO:0006364]		cytoplasm [GO:0005737]; nucleus [GO:0005634]; R2TP complex [GO:0097255]; ribonucleoprotein complex [GO:1990904]	FUNCTION: Involved in pre-rRNA processing and required for the NOP58-snoRNA interaction. {ECO:0000269|PubMed:15670595}.										SUBCELLULAR LOCATION: Cytoplasm. Nucleus.			SUBUNIT: Component of the R2TP complex composed at least of RVB1, RVB2, TAH1 and PIH1. Interacts also with HSP90, RRP43, NOP53 and NOP58. {ECO:0000269|PubMed:15670595, ECO:0000269|PubMed:15766533, ECO:0000269|PubMed:16128814}.	P02829; Q12498; P25359; Q03940; Q12464; P25638	
SPGP0V00870	118.57169326015	-3.33724255710563	0.259440256231061	-12.8632410620711	7.2472943921318e-38	8.20846681088828e-36	S_cerevisiae	SPGP0V00870	P38769	P38769	NEL1_YEAST	NEL1 YHR035W	NEL1		YHR035W		GTPase-activating protein NEL1 (Non-ERES-localized SEC23 homolog 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	630		COPII-coated vesicle cargo loading [GO:0090110]; intracellular protein transport [GO:0006886]	GTPase activator activity [GO:0005096]; zinc ion binding [GO:0008270]	COPII vesicle coat [GO:0030127]; cytosol [GO:0005829]; endoplasmic reticulum exit site [GO:0070971]; Golgi membrane [GO:0000139]; nucleus [GO:0005634]	FUNCTION: Acts as a GTPase-activating protein (GAP) for SAR1 (PubMed:24947508). Contrary to its SEC23 homolog, NEL1 does not associate with SEC24 and its homologs, nor does it associate with the COPII components, suggesting that it is unlikely that NEL1 functions as a structural component of the vesicle coat machinery (PubMed:24947508). May function as a signaling molecule (PubMed:24947508). {ECO:0000269|PubMed:24947508}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:24947508}. Nucleus {ECO:0000269|PubMed:24947508}. Note=Is diffusely localized throughout the cytosol, and does not accumulate at ER exit sites (ERES). {ECO:0000269|PubMed:24947508}.					
