LFC 13C	padj-value 13C	LFC 22C	padj-value 22C	LFC 30C	padj-value 30C	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
2.73387598504005	3.58326125344953e-34	2.56345830286488	2.69160682444192e-28	3.0114786794909	7.93188629178064e-38	S_eubayanus	SPGP0AC00590	XP_018219143.1	A0A0L8RAG3	A0A0L8RAG3_SACEU	DI49_5583				DI49_5583	LOA1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	300		cellular triglyceride homeostasis [GO:0035356]; lipid droplet organization [GO:0034389]	lysophosphatidic acid acyltransferase activity [GO:0042171]	cell [GO:0005623]; endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]													"TRANSMEM 28..51;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
-1.23745984440963	0.000768745163071241	1.67774771824168	1.2260572320893e-06	1.03271432065371	0.00427340024009507	S_eubayanus	SPGP0B00140	XP_018221462.1	A0A0L8RH01	A0A0L8RH01_SACEU	DI49_2626				DI49_2626	POT1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	417		fatty acid beta-oxidation [GO:0006635]	acetyl-CoA C-acyltransferase activity [GO:0003988]; mRNA binding [GO:0003729]	mitochondrial intermembrane space [GO:0005758]; peroxisomal matrix [GO:0005782]																
-1.09679607068392	2.92475635219557e-06	4.17387141007493	7.32026451046117e-81	2.35645606469365	4.40228719835567e-30	S_eubayanus	SPGP0B00380	XP_018221486.1	A0A0L8RH45	A0A0L8RH45_SACEU	DI49_2650				DI49_2650	OM45-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	393				integral component of mitochondrial outer membrane [GO:0031307]																
-1.76947718423506	1.04760195516792e-08	3.96132721900992	1.25842904722915e-50	2.26975467230027	1.65767116558515e-23	S_eubayanus	SPGP0B00760	XP_018221523.1	A0A0L8RH98	A0A0L8RH98_SACEU	DI49_2688				DI49_2688	FYV10-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	516		negative regulation of apoptotic process [GO:0043066]; negative regulation of gluconeogenesis [GO:0045721]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]	ubiquitin-protein transferase activity [GO:0004842]	GID complex [GO:0034657]																
2.71046111838925	1.35379618366216e-51	2.96386290748326	4.46017095059921e-61	2.50031383172752	7.25124723816716e-44	S_eubayanus	SPGP0B00800	XP_018221527.1	A0A0L8RH57	A0A0L8RH57_SACEU	DI49_2693				DI49_2693	37S ribosomal protein S25, mitochondrial	unreviewed	Saccharomyces eubayanus (Yeast)	264			structural constituent of ribosome [GO:0003735]	mitochondrial small ribosomal subunit [GO:0005763]											SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|PIRNR:PIRNR029764}.			SUBUNIT: Component of the mitochondrial small ribosomal subunit. {ECO:0000256|PIRNR:PIRNR029764}.		
-1.6706153074116	6.91184481024468e-05	2.20654934233903	1.98604355059216e-08	1.31055618199192	9.29356908079981e-05	S_eubayanus	SPGP0B01230	XP_018221566.1	A0A0L8RHC4	A0A0L8RHC4_SACEU	DI49_2735				DI49_2735	AGE2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	297		endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; intra-Golgi vesicle-mediated transport [GO:0006891]	GTPase activator activity [GO:0005096]; metal ion binding [GO:0046872]	cytoplasm [GO:0005737]																
-2.67541649658483	0.0191463601509461	1.98595938089916	0.00801693345735479	1.898235588123	0.000980446973967953	S_eubayanus	SPGP0B01560	XP_018221598.1	A0A0L8RHH0	A0A0L8RHH0_SACEU	URM1 DI49_2771	URM1			DI49_2771	Ubiquitin-related modifier 1	unreviewed	Saccharomyces eubayanus (Yeast)	99		cell budding [GO:0007114]; cellular response to oxidative stress [GO:0034599]; invasive growth in response to glucose limitation [GO:0001403]; protein urmylation [GO:0032447]; tRNA wobble position uridine thiolation [GO:0002143]	protein homodimerization activity [GO:0042803]; protein tag [GO:0031386]; sulfur carrier activity [GO:0097163]	cytosol [GO:0005829]; nucleus [GO:0005634]	FUNCTION: Acts as a sulfur carrier required for 2-thiolation of mcm(5)S(2)U at tRNA wobble positions of cytosolic tRNA(Lys), tRNA(Glu) and tRNA(Gln). Serves as sulfur donor in tRNA 2-thiolation reaction by being thiocarboxylated (-COSH) at its C-terminus by the MOCS3 homolog UBA4. The sulfur is then transferred to tRNA to form 2-thiolation of mcm(5)S(2)U. Prior mcm(5) tRNA modification by the elongator complex is required for 2-thiolation. Also acts as a ubiquitin-like protein (UBL) that is covalently conjugated via an isopeptide bond to lysine residues of target proteins such as AHP1. The thiocarboxylated form serves as substrate for conjugation and oxidative stress specifically induces the formation of UBL-protein conjugates. {ECO:0000256|HAMAP-Rule:MF_03048}.						PATHWAY: tRNA modification; 5-methoxycarbonylmethyl-2-thiouridine-tRNA biosynthesis. {ECO:0000256|HAMAP-Rule:MF_03048, ECO:0000256|RuleBase:RU361182, ECO:0000256|SAAS:SAAS01206195}.				SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_03048}. Nucleus {ECO:0000256|HAMAP-Rule:MF_03048}.			SUBUNIT: Homodimer; homodimerization may provide an autoprotection to the highly active C-terminal residue before attacking its substrates. Interacts with NCS2 and NCS6. Forms a conjugate with the target protein AHP1. {ECO:0000256|HAMAP-Rule:MF_03048}.		
3.66120674781785	1.02824226756483e-51	4.32813665992573	4.48935351582263e-61	2.86493927338947	1.0342494808312e-31	S_eubayanus	SPGP0B02010	XP_018221643.1	A0A0L8RHL0	A0A0L8RHL0_SACEU	DI49_2817				DI49_2817	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	235		glutathione metabolic process [GO:0006749]; protein glutathionylation [GO:0010731]	glutathione peroxidase activity [GO:0004602]; glutathione transferase activity [GO:0004364]	endoplasmic reticulum [GO:0005783]																
-3.22958702274592	8.44052254762632e-24	-4.98357123566703	1.71539327427805e-54	-6.17647013100651	4.33518186196126e-84	S_cerevisiae	SPGP0AE00100	P25379	P25379	STDH_YEAST	CHA1 YCL064C YCL64C	CHA1		YCL064C	YCL64C	Catabolic L-serine/threonine dehydratase [Includes: L-serine dehydratase (EC 4.3.1.17) (L-serine deaminase); L-threonine dehydratase (EC 4.3.1.19) (L-threonine deaminase)]	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	360	4.3.1.17; 4.3.1.19	L-serine catabolic process [GO:0006565]; threonine catabolic process [GO:0006567]	L-serine ammonia-lyase activity [GO:0003941]; L-threonine ammonia-lyase activity [GO:0004794]; pyridoxal phosphate binding [GO:0030170]	mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]		CATALYTIC ACTIVITY: Reaction=L-serine = NH4(+) + pyruvate; Xref=Rhea:RHEA:19169, ChEBI:CHEBI:15361, ChEBI:CHEBI:28938, ChEBI:CHEBI:33384; EC=4.3.1.17; CATALYTIC ACTIVITY: Reaction=L-threonine = 2-oxobutanoate + NH4(+); Xref=Rhea:RHEA:22108, ChEBI:CHEBI:16763, ChEBI:CHEBI:28938, ChEBI:CHEBI:57926; EC=4.3.1.19;		COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000250}; 							SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16823961}.				P38622	
1.02341159567061	1.27419462697741e-05	-2.98727805158811	2.55784349626972e-41	-1.86423144442832	1.4836416831024e-16	S_cerevisiae	SPGP0AE00190	P25582	P25582	SPB1_YEAST	SPB1 YCL054W YCL431 YCL54W	SPB1		YCL054W	YCL431 YCL54W	27S pre-rRNA (guanosine(2922)-2'-O)-methyltransferase (EC 2.1.1.167) (2'-O-ribose RNA methyltransferase SPB1) (AdoMet-dependent rRNA methyltransferase SPB1) (S-adenosyl-L-methionine-dependent methyltransferase) (Suppressor of PAB1 protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	841	2.1.1.167	enzyme-directed rRNA 2'-O-methylation [GO:0000453]; maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; RNA methylation [GO:0001510]; rRNA methylation [GO:0031167]	RNA methyltransferase activity [GO:0008173]; rRNA (guanine) methyltransferase activity [GO:0016435]; rRNA (guanosine-2'-O-)-methyltransferase activity [GO:0070039]; rRNA (uridine-2'-O-)-methyltransferase activity [GO:0008650]	nucleolus [GO:0005730]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]	FUNCTION: Required for proper assembly of pre-ribosomal particles during the biogenesis of the 60S ribosomal subunit. Specifically methylates the guanosine in position 2922 of the 25S rRNA at the stage of 27S pre-rRNA maturation. Methylates also the uridine in position 2921 in the absence of methylation of this residue guided by snoRNA snR52 at the stage of 35S pre-rRNA maturation. {ECO:0000255|HAMAP-Rule:MF_03163, ECO:0000269|PubMed:10556316, ECO:0000269|PubMed:14636587, ECO:0000269|PubMed:15546625}.	CATALYTIC ACTIVITY: Reaction=guanosine(2922) in 27S pre-rRNA + S-adenosyl-L-methionine = 2'-O-methylguanosine(2922) in 27S pre-rRNA + H(+) + S-adenosyl-L-homocysteine; Xref=Rhea:RHEA:42724, Rhea:RHEA-COMP:10200, Rhea:RHEA-COMP:10201, ChEBI:CHEBI:15378, ChEBI:CHEBI:57856, ChEBI:CHEBI:59789, ChEBI:CHEBI:74269, ChEBI:CHEBI:74445; EC=2.1.1.167; Evidence={ECO:0000269|PubMed:14636587};									SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000255|HAMAP-Rule:MF_03163, ECO:0000269|PubMed:10648622}.			SUBUNIT: Component of the nucleolar and nucleoplasmic pre-60S ribosomal particle. Interacts with the snoRNA-associated proteins NOP1 and NOP58. {ECO:0000255|HAMAP-Rule:MF_03163, ECO:0000269|PubMed:10648622, ECO:0000269|PubMed:12374754}.	P43586; Q07896; Q12080; P36160	
-1.38172951203876	0.0225372372092727	-1.69366691004023	0.0014421549021731	-2.96353268400554	7.9420569843781e-10	S_cerevisiae	SPGP0AE00370	P25566	P25566	MXR2_YEAST	MXR2 MSRB YCL033C YCL33C	MXR2	MSRB	YCL033C	YCL33C	Peptide methionine sulfoxide reductase 2 (EC 1.8.4.12)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	168	1.8.4.12	cellular response to oxidative stress [GO:0034599]; protein repair [GO:0030091]	metal ion binding [GO:0046872]; peptide-methionine (R)-S-oxide reductase activity [GO:0033743]	mitochondrion [GO:0005739]	FUNCTION: Methionine-R-sulfoxide reductase which catalyzes the reduction of methionine sulfoxide (MetSO) to methionine in proteins. Plays a protective role against oxidative stress by restoring activity to proteins that have been inactivated by methionine oxidation. Protects iron-sulfur clusters from oxidative inactivation along with MXR1. Involved in the regulation of lifespan. {ECO:0000269|PubMed:15141092, ECO:0000269|PubMed:19202110}.	CATALYTIC ACTIVITY: Reaction=[thioredoxin]-disulfide + H2O + L-methionyl-[protein] = [thioredoxin]-dithiol + L-methionyl-(R)-S-oxide-[protein]; Xref=Rhea:RHEA:24164, Rhea:RHEA-COMP:10698, Rhea:RHEA-COMP:10700, Rhea:RHEA-COMP:12313, Rhea:RHEA-COMP:12314, ChEBI:CHEBI:15377, ChEBI:CHEBI:16044, ChEBI:CHEBI:29950, ChEBI:CHEBI:45764, ChEBI:CHEBI:50058; EC=1.8.4.12;		COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250};  Note=Binds 1 zinc ion per subunit. {ECO:0000250};												
2.57999190175691	9.651162733799e-26	2.07516731538081	2.00716093533988e-17	2.70532899438095	2.21794661504735e-28	S_cerevisiae	SPGP0AE00400	P00815	P00815	HIS2_YEAST	HIS4 YCL030C YCL183 YCL30C	HIS4		YCL030C	YCL183 YCL30C	Histidine biosynthesis trifunctional protein [Includes: Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19); Phosphoribosyl-ATP pyrophosphohydrolase (EC 3.6.1.31); Histidinol dehydrogenase (HDH) (EC 1.1.1.23)]	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	799	3.5.4.19; 3.6.1.31; 1.1.1.23	histidine biosynthetic process [GO:0000105]	ATP binding [GO:0005524]; histidinol dehydrogenase activity [GO:0004399]; NAD binding [GO:0051287]; phosphoribosyl-AMP cyclohydrolase activity [GO:0004635]; phosphoribosyl-ATP diphosphatase activity [GO:0004636]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]; cytosol [GO:0005829]		CATALYTIC ACTIVITY: Reaction=1-(5-phospho-beta-D-ribosyl)-5'-AMP + H2O = 1-(5-phospho-beta-D-ribosyl)-5-[(5-phospho-beta-D-ribosylamino)methylideneamino]imidazole-4-carboxamide; Xref=Rhea:RHEA:20049, ChEBI:CHEBI:15377, ChEBI:CHEBI:58435, ChEBI:CHEBI:59457; EC=3.5.4.19; CATALYTIC ACTIVITY: Reaction=1-(5-phospho-beta-D-ribosyl)-ATP + H2O = 1-(5-phospho-beta-D-ribosyl)-5'-AMP + diphosphate + H(+); Xref=Rhea:RHEA:22828, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:33019, ChEBI:CHEBI:59457, ChEBI:CHEBI:73183; EC=3.6.1.31; CATALYTIC ACTIVITY: Reaction=H2O + L-histidinol + 2 NAD(+) = 3 H(+) + L-histidine + 2 NADH; Xref=Rhea:RHEA:20641, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:57540, ChEBI:CHEBI:57595, ChEBI:CHEBI:57699, ChEBI:CHEBI:57945; EC=1.1.1.23;		COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250};  Note=Binds 1 zinc ion. {ECO:0000250};			PATHWAY: Amino-acid biosynthesis; L-histidine biosynthesis; L-histidine from 5-phospho-alpha-D-ribose 1-diphosphate: step 2/9.; PATHWAY: Amino-acid biosynthesis; L-histidine biosynthesis; L-histidine from 5-phospho-alpha-D-ribose 1-diphosphate: step 3/9.; PATHWAY: Amino-acid biosynthesis; L-histidine biosynthesis; L-histidine from 5-phospho-alpha-D-ribose 1-diphosphate: step 9/9.								P53233	
1.56078402061531	1.05578901534099e-14	1.63552153102884	1.44947712363475e-16	2.08155349712286	7.88671682655785e-26	S_cerevisiae	SPGP0AE00410	P11709	P11709	BIK1_YEAST	BIK1 YCL029C YCL29C	BIK1		YCL029C	YCL29C	Nuclear fusion protein BIK1	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440		2-micrometer plasmid partitioning [GO:0030543]; cell division [GO:0051301]; karyogamy involved in conjugation with cellular fusion [GO:0000742]; mitotic spindle elongation [GO:0000022]; negative regulation of microtubule polymerization [GO:0031115]; nuclear migration involved in conjugation with cellular fusion [GO:0000743]	microtubule binding [GO:0008017]	cell cortex [GO:0005938]; condensed nuclear chromosome kinetochore [GO:0000778]; kinetochore [GO:0000776]; mating projection tip [GO:0043332]; microtubule plus-end [GO:0035371]; spindle [GO:0005819]; spindle microtubule [GO:0005876]; spindle pole body [GO:0005816]	FUNCTION: Required for nuclear fusion, chromosome disjunction, and nuclear segregation during mitosis. Probably required for the formation or stabilization of microtubules during mitosis and for spindle pole body fusion during conjugation.										SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body. Cytoplasm, cytoskeleton, spindle. Cytoplasm. Note=And mitotic spindle.					
2.58404254384478	1.8263804943211e-53	3.11731038351233	6.28973271996015e-77	3.74672301485773	1.91100163115107e-112	S_cerevisiae	SPGP0AE00460	P25376	P25376	AGP1_YEAST	AGP1 YCL025C YCL25C	AGP1		YCL025C	YCL25C	General amino acid permease AGP1 (Asparagine/glutamine permease)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	633		amino acid transmembrane transport [GO:0003333]; amino acid transport [GO:0006865]; transmembrane transport [GO:0055085]	amino acid transmembrane transporter activity [GO:0015171]; L-phenylalanine transmembrane transporter activity [GO:0015192]; L-proline transmembrane transporter activity [GO:0015193]	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	FUNCTION: Broad substrate range permease which transports asparagine and glutamine with intermediate specificity. Also transports Ala, Cys, Gly, Ile, Leu, Met, Phe, Ser, Thr, Tyr and Val. Important for the utilization of amino acids as a nitrogen source. {ECO:0000269|PubMed:10467005, ECO:0000269|PubMed:10654085}.					BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=0.23 mM for leucine {ECO:0000269|PubMed:14697254}; Vmax=2.6 nmol/min/mg enzyme for leucine transport {ECO:0000269|PubMed:14697254}; 					SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.		"TRANSMEM 125..145;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 149..169;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 198..218;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 232..252;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 261..281;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 314..334;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 353..373;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 403..425;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 453..473;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 478..498;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 532..552;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 561..581;  /note=""Helical"";  /evidence=""ECO:0000255"""			
2.68751486809481	6.42625921612547e-37	2.51811729460361	1.32942271063859e-32	1.854931649156	5.49012209133442e-18	S_cerevisiae	SPGP0AE00490	P04173	P04173	LEU3_YEAST	LEU2 YCL018W YCL18W	LEU2		YCL018W	YCL18W	3-isopropylmalate dehydrogenase (3-IPM-DH) (IMDH) (EC 1.1.1.85) (Beta-IPM dehydrogenase)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	364	1.1.1.85	glyoxylate cycle [GO:0006097]; leucine biosynthetic process [GO:0009098]	3-isopropylmalate dehydrogenase activity [GO:0003862]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]	cytosol [GO:0005829]	FUNCTION: Catalyzes the oxidation of 3-carboxy-2-hydroxy-4-methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2-oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate.	CATALYTIC ACTIVITY: Reaction=(2R,3S)-3-isopropylmalate + NAD(+) = 4-methyl-2-oxopentanoate + CO2 + NADH; Xref=Rhea:RHEA:32271, ChEBI:CHEBI:16526, ChEBI:CHEBI:17865, ChEBI:CHEBI:35121, ChEBI:CHEBI:57540, ChEBI:CHEBI:57945; EC=1.1.1.85;		COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250};  Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000250};			PATHWAY: Amino-acid biosynthesis; L-leucine biosynthesis; L-leucine from 3-methyl-2-oxobutanoate: step 3/4.				SUBCELLULAR LOCATION: Cytoplasm.			SUBUNIT: Homodimer. {ECO:0000250}.		
-1.19263931950811	1.97464754157686e-14	-1.56717101182814	6.88185102328256e-25	-1.16229692185246	6.74458881420778e-14	S_eubayanus	SPGP0AF00150	XP_018221956.1	A0A0L8RIG8	A0A0L8RIG8_SACEU	DI49_2581				DI49_2581	OYE2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	400		apoptotic process [GO:0006915]	FMN binding [GO:0010181]; NADPH dehydrogenase activity [GO:0003959]	mitochondrion [GO:0005739]																
-1.68646574123006	2.60358790884699e-06	3.40113191868203	1.43622688440026e-23	2.00012643559636	1.24030368761947e-08	S_eubayanus	SPGP0AH00130	XP_018222589.1	A0A0L8RL34	A0A0L8RL34_SACEU	DI49_1714				DI49_1714	Phosphotransferase (EC 2.7.1.-)	unreviewed	Saccharomyces eubayanus (Yeast)	485	2.7.1.-	cellular glucose homeostasis [GO:0001678]; fructose import [GO:0032445]; fructose metabolic process [GO:0006000]; glucose import [GO:0046323]; glucose metabolic process [GO:0006006]; glycolytic process [GO:0006096]; mannose metabolic process [GO:0006013]	ATP binding [GO:0005524]; glucose binding [GO:0005536]; hexokinase activity [GO:0004396]	cell [GO:0005623]; mitochondrion [GO:0005739]							PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 1/4. {ECO:0000256|SAAS:SAAS01216704}.									
2.91266308573704	2.23514897532887e-92	4.16318861836724	2.9003672152054e-181	1.97060041238286	4.01790234190629e-43	S. pastorianus	SPGP0AI00100
2.39056486657574	1.63264285720356e-64	3.84295854696336	1.09862000344404e-164	2.0853940289879	2.81970529435303e-49	S. pastorianus	SPGP0AI00110
-1.3672065852446	4.64623995872886e-18	-1.46873266336297	1.3105150855653e-17	-1.0094096133157	6.04040776403844e-10	S_cerevisiae	SPGP0AI00120	P38893	P38893	YH10_YEAST	YHR210C			YHR210C		Uncharacterized isomerase YHR210C (EC 5.-.-.-)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	341	5.-.-.-	galactose catabolic process via UDP-galactose [GO:0033499]; glucose metabolic process [GO:0006006]	aldose 1-epimerase activity [GO:0004034]; carbohydrate binding [GO:0030246]																	
-1.92025801015729	5.2477107108082e-27	-2.40113242651497	3.35705430519051e-42	-2.27595133953735	1.45713348979703e-37	S_cerevisiae	SPGP0AI00440	Q03558	Q03558	OYE2_YEAST	OYE2 YHR179W	OYE2		YHR179W		NADPH dehydrogenase 2 (EC 1.6.99.1) (Old yellow enzyme 2)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	400	1.6.99.1	apoptotic process [GO:0006915]	FMN binding [GO:0010181]; NADPH dehydrogenase activity [GO:0003959]; oxidoreductase activity [GO:0016491]; pentaerythritol trinitrate reductase activity [GO:0018548]; trichloro-p-hydroquinone reductive dehalogenase activity [GO:0052690]	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]	FUNCTION: Flavin-dependent enoate reductase that catalyzes the chemo- and stereoslective hydrogenation of electron-poor alkenes. The enzyme is reduced by NADPH, and oxygen, quinones, and alpha,beta-unsaturated aldehydes and ketones can act as electron acceptors to complete catalytic turnover. The physiological oxidant remains elusive (By similarity). Has an antioxidant activity, reducing reactive oxygen species (ROS) levels when overexpressed. Formation of OYE2-OYE3 heterodimers contribute to the induction of programmed cell death upon oxidative stress (PubMed:17897954). {ECO:0000250|UniProtKB:Q02899, ECO:0000269|PubMed:17897954}.	CATALYTIC ACTIVITY: Reaction=A + H(+) + NADPH = AH2 + NADP(+); Xref=Rhea:RHEA:13149, ChEBI:CHEBI:13193, ChEBI:CHEBI:15378, ChEBI:CHEBI:17499, ChEBI:CHEBI:57783, ChEBI:CHEBI:58349; EC=1.6.99.1; Evidence={ECO:0000269|PubMed:7836424};		COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000305|PubMed:8454584}; 		BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=1 uM for cyclohexenone {ECO:0000269|PubMed:7836424}; KM=1.65 mM for oxygen {ECO:0000269|PubMed:7836424}; 					SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}. Mitochondrion {ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:17897954}.			SUBUNIT: Homodimer or heterodimer with OYE3. {ECO:0000269|PubMed:8454584}.	P41816	
