""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0Q04900	160.215821710207	2.42447927564374	0.213355037891751	11.3635904715493	6.34808530727341e-30	1.27527513748943e-28	S_cerevisiae	SPGP0Q04900	P53070	P53070	MTO1_YEAST	MTO1 IPS1 YGL236C	MTO1	IPS1	YGL236C		Mitochondrial translation optimization protein 1	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	669		mitochondrial tRNA wobble uridine modification [GO:0070899]; tRNA methylation [GO:0030488]; tRNA modification [GO:0006400]; tRNA wobble uridine modification [GO:0002098]	flavin adenine dinucleotide binding [GO:0050660]; transferase activity [GO:0016740]	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]	FUNCTION: Involved in the 5-carboxymethylaminomethyl modification (mnm(5)s(2)U34) of the wobble uridine base in mitochondrial tRNAs.			COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250}; 							SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:9774408}.			SUBUNIT: Forms a heterodimer with MSS1.		
SPGP0Q04910	42.9179259370679	2.15559306933663	0.379358962417232	5.68219887465276	1.3297390486214e-08	5.69421619476848e-08	S_cerevisiae	SPGP0Q04910	P06774	P06774	HAP2_YEAST	HAP2 YGL237C	HAP2		YGL237C		Transcriptional activator HAP2	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	265		carbon catabolite activation of transcription from RNA polymerase II promoter [GO:0000436]; positive regulation of transcription from RNA polymerase II promoter in response to iron [GO:0010723]; regulation of cellular respiration [GO:0043457]; regulation of transcription, DNA-templated [GO:0006355]	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]	CCAAT-binding factor complex [GO:0016602]; nucleus [GO:0005634]	FUNCTION: Acts a component of the CCAT-binding factor, which is a transcriptional activator and binds to the upstream activation site (UAS2) of the CYC1 gene and other genes involved in mitochondrial electron transport and activates their expression. Recognizes the sequence 5'-CCAAT-3'. HAP2 has primarily a structural role in the HAP complexes I and II. {ECO:0000269|PubMed:15075264}.										SUBCELLULAR LOCATION: Nucleus.			SUBUNIT: Component of the CCAT-binding factor (CBF or HAP complex II), which consists of one copy each of HAP2, HAP3, HAP4 and HAP5. The assembly of the HAP2-HAP3-HAP5 heteromer (HAP complex I) occurs in a one-step pathway and its binding to DNA is a prerequisite for the association of HAP4. {ECO:0000269|PubMed:11390369}.	Q02516	
SPGP0Q04980	722.545464563291	-1.47947055799301	0.26057210525375	-5.67777796687896	1.36455674148801e-08	5.83520076265187e-08	S_cerevisiae	SPGP0Q04980	P46655	P46655	SYEC_YEAST	GUS1 YGL245W G0583 HRB724	GUS1		YGL245W	G0583 HRB724	Glutamate--tRNA ligase, cytoplasmic (EC 6.1.1.17) (Glutamyl-tRNA synthetase) ((c)ERS) (GluRS) (P85)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	708	6.1.1.17	glutaminyl-tRNA aminoacylation [GO:0006425]; glutamyl-tRNA aminoacylation [GO:0006424]	ATP binding [GO:0005524]; glutamate-tRNA ligase activity [GO:0004818]; glutamine-tRNA ligase activity [GO:0004819]; mRNA binding [GO:0003729]	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; methionyl glutamyl tRNA synthetase complex [GO:0017102]; mitochondrion [GO:0005739]	FUNCTION: Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction: glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu). In mitochondria, constitutes the nondiscriminating glutamyl-tRNA synthase that generates the mitochondrial mischarged glutamyl-tRNA(Gln) substrate for the tRNA-dependent amidotransferase (AdT), which generates mitochondrial glutaminyl-tRNA(Gln) by transamidation of glutamyl-tRNA(Gln). {ECO:0000269|PubMed:11069915, ECO:0000269|PubMed:19417106}.	CATALYTIC ACTIVITY: Reaction=ATP + L-glutamate + tRNA(Glu) = AMP + diphosphate + L-glutamyl-tRNA(Glu); Xref=Rhea:RHEA:23540, Rhea:RHEA-COMP:9663, Rhea:RHEA-COMP:9680, ChEBI:CHEBI:29985, ChEBI:CHEBI:30616, ChEBI:CHEBI:33019, ChEBI:CHEBI:78442, ChEBI:CHEBI:78520, ChEBI:CHEBI:456215; EC=6.1.1.17; Evidence={ECO:0000269|PubMed:11069915};									SUBCELLULAR LOCATION: Cytoplasm. Mitochondrion. Note=Largely excluded from the nucleus.			SUBUNIT: Component of a yeast aminoacyl-tRNA synthase (aaRS) complex formed by methionyl-tRNA synthase MES1, glutamyl-tRNA synthase GUS1 and the tRNA aminoacylation cofactor ARC1 in a stoichiometric complex. Interacts (via N-ter) with ARC1 (via N-ter). Can also form a stable binary complex with ARC1 that is functional in terms of aminoacylation. ARC1 increases the affinity for cognate tRNAs due to the presence of a tRNA binding domain in the middle and C-terminal part of ARC1. {ECO:0000269|PubMed:11726524, ECO:0000269|PubMed:16914447, ECO:0000269|PubMed:17139087, ECO:0000269|PubMed:8895587, ECO:0000269|PubMed:9659920}.	P46672	
SPGP0Q05030	71.033148144068	-1.38863475386435	0.228297661057689	-6.08256233301248	1.1827689012077e-09	5.58791790187137e-09	S_cerevisiae	SPGP0Q05030	P53060	P53060	RMR1_YEAST	RMR1 YGL250W NRC245	RMR1		YGL250W	NRC245	Reduced meiotic recombination protein 1	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	241		meiotic gene conversion [GO:0006311]; reciprocal meiotic recombination [GO:0007131]		cytoplasm [GO:0005737]; nucleus [GO:0005634]	FUNCTION: Required for normal levels of gene conversion events during meiosis. {ECO:0000269|PubMed:18069899}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.					
SPGP0Q05050	437.817456680255	-1.78380538006438	0.127576484201208	-13.9822428187552	2.00081834773295e-44	9.62643516493811e-43	S_cerevisiae	SPGP0Q05050	P32608	P32608	RTG2_YEAST	RTG2 YGL252C NRF588	RTG2		YGL252C	NRF588	Retrograde regulation protein 2	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	588		maintenance of DNA trinucleotide repeats [GO:0035753]; mitochondria-nucleus signaling pathway [GO:0031930]; negative regulation of extrachromosomal rDNA circle accumulation involved in replicative cell aging [GO:1900008]; nitrogen catabolite regulation of transcription from RNA polymerase II promoter [GO:0001079]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein import into nucleus [GO:0006606]; protein localization to nucleus [GO:0034504]; regulation of transcription by RNA polymerase II [GO:0006357]	phosphoprotein binding [GO:0051219]	cytoplasm [GO:0005737]; SLIK (SAGA-like) complex [GO:0046695]; transcriptionally active chromatin [GO:0035327]	FUNCTION: Required for a novel path of interorganelle communication between mitochondria, peroxisomes and the nucleus, thereby maintaining a functional metabolic interaction between the tricarboxylic acid and glyoxylate cycles. In particular, required for the retrograde expression of the peroxisomal isoform of citrate synthase, CIT2.														P35177	
SPGP0Q05090	60.9480388995957	2.37566700820216	0.313086145833679	7.58790205129098	3.25126527758517e-14	2.22720106969344e-13	S_cerevisiae	SPGP0Q05090	P10127	P10127	ADH4_YEAST	ADH4 ZRG5 YGL256W NRC465	ADH4	ZRG5	YGL256W	NRC465	Alcohol dehydrogenase 4 (EC 1.1.1.1) (Alcohol dehydrogenase IV) (ADHIV)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	382	1.1.1.1	amino acid catabolic process to alcohol via Ehrlich pathway [GO:0000947]; fermentation [GO:0006113]	alcohol dehydrogenase (NAD+) activity [GO:0004022]; metal ion binding [GO:0046872]	cytosol [GO:0005829]; mitochondrion [GO:0005739]	FUNCTION: Reduces acetaldehyde to ethanol during glucose fermentation. Specific for ethanol. Shows drastically reduced activity towards primary alcohols from 4 carbon atoms upward. Isomers of aliphatic alcohol, as well as secondary alcohols and glycerol are not used at all. {ECO:0000269|PubMed:17938904}.	CATALYTIC ACTIVITY: Reaction=a primary alcohol + NAD(+) = an aldehyde + H(+) + NADH; Xref=Rhea:RHEA:10736, ChEBI:CHEBI:15378, ChEBI:CHEBI:15734, ChEBI:CHEBI:17478, ChEBI:CHEBI:57540, ChEBI:CHEBI:57945; EC=1.1.1.1; CATALYTIC ACTIVITY: Reaction=a secondary alcohol + NAD(+) = a ketone + H(+) + NADH; Xref=Rhea:RHEA:10740, ChEBI:CHEBI:15378, ChEBI:CHEBI:17087, ChEBI:CHEBI:35681, ChEBI:CHEBI:57540, ChEBI:CHEBI:57945; EC=1.1.1.1;		COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:3282541}; Name=Fe(2+); Xref=ChEBI:CHEBI:29033; Evidence={ECO:0000269|PubMed:3282541};  Note=Zinc. May bind iron when zinc levels are limiting. {ECO:0000269|PubMed:3282541};		BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=59 mM for NAD {ECO:0000269|PubMed:3282541}; KM=122 uM for NADH {ECO:0000269|PubMed:3282541}; KM=2.83 mM for acetaldehyde {ECO:0000269|PubMed:3282541}; KM=16.7 mM for ethanol {ECO:0000269|PubMed:3282541}; 				BIOPHYSICOCHEMICAL PROPERTIES:  pH dependence: Optimum pH is 8.3. {ECO:0000269|PubMed:3282541};	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095}.			SUBUNIT: Homodimer. {ECO:0000269|PubMed:3282541}.		
SPGP0Q05120	12010.3520931095	-1.20189339067961	0.174660045225235	-6.88132989505236	5.92963521423815e-12	3.35758327296414e-11	S_cerevisiae	SPGP0Q05120	Q3E740	Q3E740	YG258_YEAST	YGL258W-A			YGL258W-A		Uncharacterized protein YGL258W-A	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	77																				
SPGP0Q05130	554.374369824657	-1.32146103499359	0.136831242787155	-9.65759725685715	4.56443624445129e-22	5.5646379069887e-21	S_cerevisiae	SPGP0Q05130	Q03050	Q03050	PAU10_YEAST	PAU10 YDR542W	PAU10		YDR542W		Seripauperin-10	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	120		fungal-type cell wall organization [GO:0031505]	structural constituent of cell wall [GO:0005199]	fungal-type cell wall [GO:0009277]; fungal-type vacuole [GO:0000324]																
SPGP0R00100	148.805896061667	1.17685528504592	0.424833363920195	2.77015739579954	0.0056029210110961	0.0123897087972096	S_eubayanus	SPGP0R00100	XP_018221133.1	A0A0L8RG56	A0A0L8RG56_SACEU	DI49_2820				DI49_2820	Hyphal_reg_CWP domain-containing protein	unreviewed	Saccharomyces eubayanus (Yeast)	626																				
SPGP0R00120	1364.1216809385	-1.30781630532599	0.198033670678731	-6.60400981733885	4.00183007628007e-11	2.14880370336456e-10	S_eubayanus	SPGP0R00120	XP_018221137.1	A0A0L8RG39	A0A0L8RG39_SACEU	DI49_2824				DI49_2824	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	801		glutathione import across plasma membrane [GO:0098709]; sulfur compound metabolic process [GO:0006790]	glutathione transmembrane transporter activity [GO:0034634]; proton-dependent oligopeptide secondary active transmembrane transporter activity [GO:0005427]	endoplasmic reticulum membrane [GO:0005789]; integral component of plasma membrane [GO:0005887]; plasma membrane of cell tip [GO:0031520]													"TRANSMEM 111..129;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 181..201;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 279..304;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 354..377;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 428..452;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 485..505;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 512..531;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 551..571;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 592..612;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 659..680;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 737..763;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0R00150	1346.97614047794	-1.18207603091006	0.141378873181652	-8.36105143794194	6.21617344008914e-17	5.16115532433636e-16	S_eubayanus	SPGP0R00150	XP_018221140.1	A0A0L8RGB7	A0A0L8RGB7_SACEU	DI49_2827				DI49_2827	Endonuclease (EC 3.1.30.-)	unreviewed	Saccharomyces eubayanus (Yeast)	328	3.1.30.-	apoptotic DNA fragmentation [GO:0006309]; defense response to virus [GO:0051607]; DNA recombination [GO:0006310]; RNA catabolic process [GO:0006401]	endoribonuclease activity [GO:0004521]; exodeoxyribonuclease activity [GO:0004529]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; single-stranded DNA endodeoxyribonuclease activity [GO:0000014]	cytosol [GO:0005829]; mitochondrial inner membrane [GO:0005743]; nucleus [GO:0005634]				COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|RuleBase:RU366055}; 												
SPGP0R00220	3293.49694798508	1.01650477114537	0.154956140884518	6.55995151494463	5.38252763381582e-11	2.8602609467563e-10	S_eubayanus	SPGP0R00220	XP_018221145.1	A0A0L8RGC2	A0A0L8RGC2_SACEU	DI49_2832				DI49_2832	Aconitate hydratase, mitochondrial (Aconitase) (EC 4.2.1.-)	unreviewed	Saccharomyces eubayanus (Yeast)	789	4.2.1.-	tricarboxylic acid cycle [GO:0006099]	4 iron, 4 sulfur cluster binding [GO:0051539]; aconitate hydratase activity [GO:0003994]; metal ion binding [GO:0046872]	mitochondrion [GO:0005739]				COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000256|RuleBase:RU362107};  Note=Binds 1 [4Fe-4S] cluster per subunit. {ECO:0000256|RuleBase:RU362107};							SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|RuleBase:RU362107}.					
SPGP0R00270	159.747484907363	-2.08212588142469	0.243037596038851	-8.56709379684553	1.06129443013852e-17	9.48493407051261e-17	S_eubayanus	SPGP0R00270	XP_018221150.1	A0A0L8RGC7	A0A0L8RGC7_SACEU	DI49_2838				DI49_2838	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	417				integral component of membrane [GO:0016021]													"TRANSMEM 20..40;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 60..81;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 181..199;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 219..238;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 286..306;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 326..351;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 358..379;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 385..401;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0R00290	597.03953289531	-1.1446358061956	0.187230078469329	-6.11352521749388	9.74539627068924e-10	4.62781125063922e-09	S_eubayanus	SPGP0R00290	XP_018221152.1	A0A0L8RG55	A0A0L8RG55_SACEU	DI49_2840				DI49_2840	RPS14B-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	138		maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	small ribosomal subunit rRNA binding [GO:0070181]; structural constituent of ribosome [GO:0003735]	ribosome [GO:0005840]; small-subunit processome [GO:0032040]																
SPGP0R00340	224.732999564467	2.28456861045113	0.181319841645759	12.5996614033805	2.1205286208926e-36	6.24070222473521e-35	S_eubayanus	SPGP0R00340	XP_018221157.1	A0A0L8RG60	A0A0L8RG60_SACEU	DI49_2845				DI49_2845	ATG36-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	293		autophagy of peroxisome [GO:0030242]		peroxisome [GO:0005777]																
SPGP0R00350	11.1758785256958	1.99591857529864	0.59199004718764	3.37154076285678	0.000747489760599627	0.00190816377837048	S_eubayanus	SPGP0R00350	XP_018221158.1	A0A0L8RG81	A0A0L8RG81_SACEU	DI49_2846				DI49_2846	GON7-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	124		cell wall mannoprotein biosynthetic process [GO:0000032]; positive regulation of transcription by RNA polymerase II [GO:0045944]; telomere maintenance via recombination [GO:0000722]	chromatin DNA binding [GO:0031490]	EKC/KEOPS complex [GO:0000408]; nuclear chromatin [GO:0000790]																
SPGP0R00410	1539.39008152439	-1.42237203230642	0.154372721123316	-9.21388197316417	3.14538979110448e-20	3.38770944750543e-19	S_eubayanus	SPGP0R00410	XP_018221164.1	A0A0L8RGU9	A0A0L8RGU9_SACEU	DI49_2852				DI49_2852	RPL17B-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	184		cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000448]; cytoplasmic translation [GO:0002181]	structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]; preribosome, large subunit precursor [GO:0030687]																
SPGP0R00440	1.83597433844833	3.68567415421117	1.59642180345401	2.30870948156487	0.0209597078508219	0.041087963565856	S_eubayanus	SPGP0R00440	XP_018221167.1	A0A0L8RG71	A0A0L8RG71_SACEU	DI49_2855				DI49_2855	RFA3-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	122		DNA topological change [GO:0006265]; DNA unwinding involved in DNA replication [GO:0006268]; double-strand break repair via homologous recombination [GO:0000724]; establishment of protein localization [GO:0045184]; heteroduplex formation [GO:0030491]; nucleotide-excision repair [GO:0006289]; protein ubiquitination [GO:0016567]; reciprocal meiotic recombination [GO:0007131]; telomere maintenance via recombination [GO:0000722]; telomere maintenance via telomerase [GO:0007004]	double-stranded DNA binding [GO:0003690]; sequence-specific DNA binding [GO:0043565]	chromosome, telomeric region [GO:0000781]; condensed nuclear chromosome [GO:0000794]; DNA replication factor A complex [GO:0005662]																
SPGP0R00450	3380.62648027108	2.14424751129658	0.10663687981505	20.1079355942855	6.28871915414387e-90	3.2285585390802e-87	S_eubayanus	SPGP0R00450	XP_018221168.1	A0A0L8RG91	A0A0L8RG91_SACEU	DI49_2856				DI49_2856	CPS1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	578		proteolysis involved in cellular protein catabolic process [GO:0051603]	metal ion binding [GO:0046872]; metallocarboxypeptidase activity [GO:0004181]	fungal-type vacuole lumen [GO:0000328]; integral component of membrane [GO:0016021]													"TRANSMEM 20..40;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
